station_name,available_bikes
"GPB, SŠ a ZUŠ","[0, 0, 0, 0, 0, 0, 0, 0]"
Sviadnov pošta,"[0, 0, 0, 0, 0, 0, 0, 0]"
Komerční centrum,"[0, 0, 0, 0, 0, 0, 0, 0]"
Sviadnov ZŠ,"[0, 0, 0, 0, 0, 0, 0, 0]"
Paskov MěÚ,"[0, 0, 0, 0, 0, 0, 0, 0]"
Paskov Biocel,"[0, 0, 0, 0, 0, 0, 0, 0]"
Paskov nádraží,"[0, 0, 0, 0, 0, 0, 0, 0]"
Pošta Antonínovo nám.,"[0, 0, 0, 0, 0, 0, 0, 0]"
Sviadnov Pod Šimlem,"[0, 0, 0, 0, 0, 0, 0, 0]"
nám. Svobody 1,"[0, 0, 0, 0, 0, 0, 0, 0]"
Staré Město OÚ,"[0, 0, 0, 0, 0, 0, 0, 0]"
nám. Svobody 2,"[0, 0, 0, 0, 0, 0, 0, 0]"
Baška OÚ,"[0, 0, 0, 0, 0, 0, 0, 0]"
Baška přehrada,"[0, 0, 0, 0, 0, 0, 0, 0]"
Tržní,"[0, 0, 0, 0, 0, 0, 0, 0]"
Dobrá OÚ,"[0, 0, 0, 0, 0, 0, 0, 0]"
Knihovna Místek,"[0, 0, 0, 0, 0, 0, 0, 0]"
TJ Slezan Na Příkopě,"[0, 0, 0, 0, 0, 0, 0, 0]"
Smetanovy sady hřiště,"[0, 0, 0, 0, 0, 0, 0, 0]"
Žabeň obchod,"[0, 0, 0, 0, 0, 0, 0, 0]"
Smetanovy sady altán,"[0, 0, 0, 0, 0, 0, 0, 0]"
MMFM Místek,"[0, 0, 0, 0, 0, 0, 0, 0]"
4. ZŠ,"[0, 0, 0, 0, 0, 0, 0, 0]"
Prior Frýdlantská,"[0, 0, 0, 0, 0, 0, 0, 0]"
J. Lady,"[0, 0, 0, 0, 0, 0, 0, 0]"
Sviadnov - Obecní úřad,"[0, 0, 0, 0, 0, 0, 0, 0]"
Sviadnov - Huisman,"[0, 0, 0, 0, 0, 0, 0, 0]"
Mozartova 2313,"[0, 0, 0, 0, 0, 0, 0, 0]"
Lidl - Sviadnov,"[0, 0, 0, 0, 0, 0, 0, 0]"
Albert Frýdek,"[0, 0, 0, 0, 0, 0, 0, 0]"
Čelakovského,"[0, 0, 0, 0, 0, 0, 0, 0]"
Ostravská,"[0, 0, 0, 0, 0, 0, 0, 0]"
Brožíkova,"[0, 0, 0, 0, 0, 0, 0, 0]"
Stadion Stovky,"[0, 0, 0, 0, 0, 0, 0, 0]"
Frýdlantská 158,"[0, 0, 0, 0, 0, 0, 0, 0]"
Palkovická 2205,"[0, 0, 0, 0, 0, 0, 0, 0]"
Průmyslová zóna Chlebovice,"[0, 0, 0, 0, 0, 0, 0, 0]"
Hasiči Oprechtice,"[0, 0, 0, 0, 0, 0, 0, 0]"
01 AYUNTAMIENTO DE LEÓN; AV. ORDOÑO II,"[11, 11, 11, 11, 11, 11, 11, 11]"
02 ALBÉITAR (UNIVERSIDAD DE LEÓN); C/ COVADONGA,"[12, 12, 12, 12, 12, 12, 12, 12]"
03 CENTRO CÍVICO EL CRUCERO; AV. QUEVEDO,"[5, 5, 5, 5, 5, 5, 5, 5]"
04 POLÍGONO 58; AV. PAÍS LEONÉS,"[8, 8, 8, 8, 8, 8, 8, 8]"
06 ESPACIO VIAS – AV. PADRE ISLA,"[2, 2, 2, 2, 2, 2, 2, 2]"
08 PLAZA JUAN DE AUSTRIA,"[1, 1, 1, 1, 1, 1, 1, 1]"
09 SUBDEL. PROV. DE LA JUNTA DE CASTILLA Y LEÓN; AV. PEREGRINOS,"[9, 9, 9, 9, 9, 9, 9, 9]"
10 PLAZA DE SANTO MARTINO,"[8, 8, 8, 8, 8, 8, 8, 8]"
11 EREN; AV. REYES LEONESES,"[6, 6, 6, 6, 6, 6, 6, 6]"
12 PASEO DE PAPALAGUINDA – PLAZA DE GUZMÁN,"[6, 6, 6, 6, 6, 6, 6, 6]"
13 ESC. OF. DE IDIOMAS (EOI); C/ SANTOS OLIVERA – PARQUE DE LA CHANTRIA,"[12, 12, 12, 12, 12, 12, 12, 12]"
14 CONSISTORIO DE SAN MARCELO; PLAZA DE SAN MARCELO,"[14, 14, 14, 14, 14, 14, 14, 15]"
15 POLÍGONO X; AV. BORDADORES,"[15, 15, 15, 15, 15, 15, 15, 15]"
16 ESTACIÓN DE ADIF; C/ ASTORGA,"[17, 17, 17, 17, 17, 17, 17, 17]"
17 C/ SAN JUAN DE SAHAGÚN,"[9, 9, 9, 9, 9, 9, 9, 9]"
18 PÁRKING DE SAN PEDRO,"[4, 4, 4, 4, 4, 4, 4, 4]"
19 C/ JOAQUÍN GONZÁLEZ VECÍN – AV. JESUÍTAS,"[8, 8, 8, 8, 8, 8, 8, 8]"
20 CAMPUS DE VEGAZANA (UNIVERSIDAD DE LEÓN); BIBLIOTECA SAN ISIDORO,"[5, 5, 5, 5, 5, 5, 5, 5]"
21 TROBAJO DEL CERECEDO; C/ EL CAÑO – C/ LA ERA,"[3, 3, 3, 3, 3, 3, 3, 3]"
22 OTERUELO DE LA VALDONCINA; C/ EL MIRADOR,"[3, 3, 3, 3, 3, 3, 3, 3]"
23 POLÍGONO LA TORRE; C/ EL SABINAR – C/ EL HAYEDO,"[22, 22, 22, 22, 22, 22, 22, 22]"
24 AV. JOSÉ AGUADO,"[10, 10, 10, 10, 10, 10, 9, 9]"
25 HISPÁNICO; Pº DEL PARQUE,"[7, 7, 7, 7, 7, 7, 7, 7]"
"PUENTE CASTRO, CTRO. DE INTERPRETACIÓN DE LAS TRES CULTURAS; AV. MADRID","[5, 5, 5, 5, 5, 5, 5, 5]"
ARMUNIA; PLAZA DE ESPAÑA,"[2, 2, 2, 2, 2, 2, 2, 2]"
INCIBE; AV. JOSÉ AGUADO,"[14, 14, 14, 14, 14, 14, 14, 14]"
ZŠ Za Alejí,"[1, 1, 1, 1, 1, 1, 0, 0]"
1. Máje - hřbitov,"[0, 0, 0, 0, 0, 0, 0, 0]"
Větrná - Hruška,"[0, 0, 0, 0, 0, 0, 0, 0]"
Sport Centrum Morava,"[2, 2, 2, 2, 2, 2, 2, 2]"
Sadová - Enapo,"[0, 0, 0, 0, 0, 0, 0, 0]"
Na Návsi - kostel,"[2, 2, 2, 2, 2, 2, 2, 2]"
Pivovarská - Hruška,"[0, 0, 0, 0, 0, 0, 0, 0]"
Obchodní - ČSAD,"[2, 2, 2, 2, 2, 2, 2, 2]"
Havlíčkova,"[0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1]"
Palackého náměstí,"[4, 4, 4, 4, 4, 4, 4, 4]"
Zelené náměstí,"[3, 3, 3, 3, 3, 3, 3, 3]"
Studentské náměstí - menza,"[2, 2, 2, 2, 2, 2, 2, 2]"
Na Rybníku - COOP,"[7, 7, 7, 7, 7, 7, 7, 7]"
Kino Hvězda,"[2, 2, 2, 2, 2, 2, 2, 2]"
Městský fotbalový stadion Miroslava Valenty,"[5, 5, 5, 5, 5, 5, 5, 5]"
Pod Svahy,"[3, 3, 3, 3, 3, 3, 3, 3]"
Tř. Maršála Malinovského - Tesco,"[2, 2, 2, 1, 1, 1, 1, 0]"
Tř. Maršála Malinovského - Lidl,"[0, 0, 0, 0, 0, 0, 0, 0]"
Za Olšávkou - Penny,"[0, 0, 0, 0, 0, 0, 0, 0]"
Kulturní dům Sady,"[8, 8, 8, 8, 8, 8, 8, 8]"
Na Příkopě - hospoda,"[1, 1, 1, 1, 1, 1, 1, 1]"
Klub kultury,"[0, 0, 0, 0, 0, 0, 0, 0]"
Masarykovo náměstí - pošta,"[0, 0, 0, 0, 0, 0, 0, 0]"
Mariánské náměstí,"[1, 1, 1, 1, 1, 1, 0, 0]"
Revoluční - Městský úřad,"[4, 4, 4, 4, 4, 4, 4, 4]"
Zahradní - pošta,"[0, 0, 0, 0, 0, 0, 0, 0]"
Knihovna,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Jarošov - Louky,"[4, 4, 4, 4, 4, 4, 4, 4]"
Stará Tenice,"[0, 0, 0, 0, 0, 0, 0, 0]"
Rybárny,"[7, 7, 7, 7, 7, 7, 7, 7]"
Štěpnice - Domov pro seniory,"[1, 1, 1, 1, 1, 1, 1, 1]"
Štěpnická - Masaro,"[2, 2, 2, 2, 2, 2, 2, 2]"
Mařatice - zastávka,"[0, 0, 0, 0, 0, 0, 0, 0]"
Vésky - hasičská zbrojnice,"[0, 0, 0, 0, 1, 1, 1, 1]"
Hospůdka U Kovaříků,"[0, 0, 0, 0, 0, 0, 0, 0]"
Náměstí Republiky,"[0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1]"
BIKE 486689,"[1, 1, 1, 1, 1, 1, 1, 1]"
BIKE 486610,"[1, 1, 1, 1, 1, 1, 1, 1]"
BIKE 486621,"[1, 1, 1, 1, 1, 1, 1, 1]"
Gymnázium Lesní čtvrť,"[0, 0, 0, 0, 0, 0, 0, 0]"
Lidl,"[1, 1, 1, 1, 1, 1, 1, 1]"
Zborovská - hřiště,"[4, 4, 4, 4, 4, 4, 4, 4]"
Sokolská - obchod,"[2, 2, 2, 2, 2, 2, 2, 2]"
Zarámí - úřad,"[0, 0, 0, 0, 0, 1, 1, 1]"
OC Centro I,"[0, 0, 0, 0, 0, 0, 0, 0]"
OC Centro II,"[0, 0, 0, 0, 0, 0, 0, 0]"
Tř. Svobody,"[2, 2, 2, 2, 2, 2, 2, 2]"
ZŠ Malenovice,"[0, 0, 0, 0, 0, 0, 0, 0]"
L. Váchy - magistrát,"[2, 2, 2, 2, 2, 2, 2, 2]"
Přímá - Albert,"[0, 0, 0, 0, 0, 0, 0, 0]"
Mokrá - hřiště,"[1, 1, 1, 1, 1, 0, 0, 0]"
J. A. Bati,"[3, 3, 3, 3, 3, 3, 3, 3]"
J. A. Bati - parkoviště,"[0, 0, 0, 0, 0, 0, 0, 0]"
Koupaliště Panorama(+15min zdarma na příjezd),"[0, 0, 0, 0, 0, 0, 0, 0]"
Restaurace Přístav,"[7, 7, 7, 7, 7, 7, 7, 7]"
Nám. Míru - magistrát,"[0, 0, 0, 0, 0, 0, 0, 0]"
Tř. Tomáše Bati - Archa,"[0, 0, 0, 0, 0, 0, 0, 0]"
Tř. Tomáše Bati - Školní,"[0, 0, 0, 0, 0, 0, 0, 0]"
Baťův institut,"[0, 0, 0, 0, 0, 0, 0, 0]"
Okružní - Billa(+15min zdarma na příjezd),"[0, 0, 0, 0, 0, 0, 0, 0]"
Tř. Svobody - hřiště,"[0, 0, 0, 0, 0, 0, 0, 0]"
Zlínský klub 204,"[0, 0, 0, 0, 0, 0, 0, 0]"
Park Komenského,"[1, 0, 0, 0, 0, 0, 0, 0]"
Kúty,"[3, 3, 3, 3, 3, 3, 3, 3]"
Nábřeží - Lidl,"[1, 1, 1, 1, 1, 1, 1, 1]"
Tyršovo nábřeží,"[0, 0, 0, 0, 0, 0, 0, 0]"
OC Čepkov,"[2, 2, 2, 2, 2, 2, 2, 2]"
Koupaliště Zelené,"[2, 2, 2, 2, 2, 2, 2, 2]"
Střední zdravotnická škola,"[2, 2, 2, 2, 2, 2, 2, 2]"
Dřevnická - obchod,"[0, 0, 0, 0, 0, 0, 0, 0]"
Stadion Letná,"[1, 1, 1, 1, 1, 1, 1, 1]"
Městské lázně,"[0, 0, 0, 0, 0, 0, 0, 0]"
OD Zlín,"[0, 0, 0, 0, 0, 0, 0, 0]"
Tř. Tomáše Bati - úřad,"[0, 0, 0, 0, 0, 0, 0, 0]"
Sportovní - obchodní zóna,"[0, 0, 0, 0, 0, 0, 0, 0]"
Štefánikova - potraviny,"[0, 0, 0, 0, 0, 0, 0, 0]"
Malá scéna,"[0, 0, 0, 0, 0, 0, 0, 0]"
L. Váchy,"[0, 0, 0, 0, 0, 0, 0, 0]"
Sokolská - Kaufland,"[4, 4, 4, 4, 4, 4, 4, 4]"
Trávník - Baťův institut,"[2, 2, 2, 2, 2, 2, 2, 2]"
Kostelec - hřiště,"[1, 1, 1, 1, 1, 1, 1, 1]"
Mariánské náměstí - pošta,"[0, 0, 0, 0, 0, 0, 0, 0]"
Zoo Lešná,"[0, 0, 0, 0, 0, 0, 0, 0]"
TS Zlín,"[1, 1, 1, 1, 1, 1, 1, 1]"
Jižní Svahy - dětské hřiště,"[0, 0, 0, 0, 0, 0, 0, 0]"
Lázně Kostelec,"[0, 0, 0, 0, 0, 0, 0, 0]"
U15 - UTB,"[0, 0, 0, 0, 0, 0, 0, 0]"
U2 - UTB (odpočinková zóna),"[0, 0, 0, 0, 0, 0, 0, 0]"
U4 - UTB,"[0, 0, 0, 0, 0, 0, 0, 0]"
U6 - UTB,"[3, 3, 3, 3, 3, 3, 3, 3]"
U16 - UTB,"[2, 2, 2, 2, 2, 2, 2, 2]"
U18 - UTB,"[0, 0, 0, 0, 0, 0, 0, 0]"
U12 - UTB,"[0, 0, 0, 0, 0, 0, 0, 0]"
U5 - UTB,"[0, 0, 0, 0, 0, 0, 0, 0]"
Sportcentrum Malenovice,"[0, 0, 0, 0, 0, 0, 0, 0]"
Hřiště Malenovice,"[1, 1, 1, 1, 1, 1, 1, 1]"
Gymnastika Zlín,"[1, 1, 1, 1, 1, 1, 1, 1]"
Kongresové centrum - dočasné,"[0, 0, 0, 0, 0, 0, 0, 0]"
Sportovní centrum,"[0, 0, 0, 0, 0, 0, 0, 0]"
Slunečnice,"[1, 2, 2, 2, 2, 2, 2, 2]"
Příluky - průmyslová zóna,"[2, 2, 2, 2, 2, 2, 2, 2]"
Centrální park - lanová pyramida,"[0, 0, 0, 0, 0, 0, 0, 0]"
Sportaréna,"[3, 3, 3, 3, 3, 3, 3, 3]"
Tečovská,"[2, 2, 2, 2, 2, 2, 2, 2]"
Baťův mrakodrap,"[2, 2, 2, 2, 2, 2, 2, 2]"
Louky - Lidl,"[1, 1, 1, 1, 1, 1, 1, 1]"
U Barcuchů,"[3, 3, 3, 3, 3, 3, 3, 2]"
Kvítková-Tesco,"[0, 0, 0, 0, 0, 0, 0, 0]"
Obeciny hřiště,"[2, 2, 2, 2, 2, 2, 2, 2]"
Discgolf,"[0, 0, 0, 0, 0, 0, 0, 0]"
Kofola - Santa Trans,"[0, 0, 0, 0, 0, 0, 0, 0]"
Hotel Cvilín,"[0, 0, 0, 0, 0, 0, 0, 0]"
Strojosvit,"[0, 0, 0, 0, 0, 0, 0, 0]"
Krnov - letní koupaliště ,"[0, 0, 0, 0, 0, 0, 0, 0]"
Na Špici,"[0, 0, 0, 0, 0, 0, 0, 0]"
nádraží Krnov-Cvilín,"[0, 0, 0, 0, 0, 0, 0, 0]"
"Opavská, cukrárna","[0, 0, 0, 0, 0, 0, 0, 0]"
Středisko volného času,"[0, 0, 0, 0, 0, 0, 0, 0]"
Opavská – u Kauflandu,"[0, 0, 0, 0, 0, 0, 0, 0]"
nám. Minoritů,"[0, 0, 0, 0, 0, 0, 0, 0]"
ul. Dvořákův okruh – základní škola,"[0, 0, 0, 0, 0, 0, 0, 0]"
Sportovní areál – skatepark,"[0, 0, 0, 0, 0, 0, 0, 0]"
Šmeralova – zmrzlina,"[0, 0, 0, 0, 0, 0, 0, 0]"
nám. Míru – kino Mír,"[0, 0, 0, 0, 0, 0, 0, 0]"
Revoluční – Albert,"[0, 0, 0, 0, 0, 0, 0, 0]"
M. Gorkého – nemocnice,"[0, 0, 0, 0, 0, 0, 0, 0]"
Vlakové nádraží Krnov,"[0, 0, 0, 0, 0, 0, 0, 0]"
TJ Lokomotiva Krnov,"[0, 0, 0, 0, 0, 0, 0, 0]"
Albrechtická – obchod Hruška,"[0, 0, 0, 0, 0, 0, 0, 0]"
Chomýž – sportovní areál,"[0, 0, 0, 0, 0, 0, 0, 0]"
Krásné Loučky – obchod,"[0, 0, 0, 0, 0, 0, 0, 0]"
průmyslová zóna Červený dvůr,"[0, 0, 0, 0, 0, 0, 0, 0]"
Kofola - Krnov,"[0, 0, 0, 0, 0, 0, 0, 0]"
Kofola music club,"[0, 0, 0, 0, 0, 0, 0, 0]"
Ježník - Hermes,"[0, 0, 0, 0, 0, 0, 0, 0]"
Domov pro seniory,"[0, 0, 0, 0, 0, 0, 0, 0]"
Sídliště pod Cvilínem,"[0, 0, 0, 0, 0, 0, 0, 0]"
"Petrovická, bytovky","[0, 0, 0, 0, 0, 0, 0, 0]"
"Petrův důl, točna","[0, 0, 0, 0, 0, 0, 0, 0]"
Bad Münstereifel Bahnhof,"[6, 6, 6, 6, 6, 6, 6, 6]"
Blankenheim Wald Bahnhof,"[3, 3, 3, 3, 3, 3, 3, 3]"
Dahlem Bahnhof,"[6, 6, 6, 6, 6, 6, 6, 6]"
Euskirchen Bahnhof,"[0, 0, 0, 0, 0, 0, 0, 1]"
Kuchenheim Bahnhof,"[3, 3, 3, 3, 3, 3, 3, 3]"
Gemünd Mitte,"[5, 5, 5, 5, 3, 3, 3, 3]"
Hellenthal Busbahnhof,"[4, 4, 4, 4, 4, 4, 4, 4]"
Kall Bahnhof,"[2, 2, 2, 2, 2, 2, 2, 2]"
Mechernich Bahnhof,"[0, 0, 0, 0, 0, 0, 0, 0]"
Nettersheim Bahnhof,"[0, 0, 0, 0, 0, 0, 0, 0]"
Zülpich Mühlenberg,"[8, 8, 7, 7, 7, 7, 7, 7]"
Zülpich Bürvenich - Kirche,"[0, 0, 0, 0, 0, 0, 0, 0]"
Zülpich - Bahnhof,"[0, 0, 0, 0, 0, 0, 0, 0]"
Zülpich - Marktplatz,"[0, 0, 0, 0, 0, 0, 0, 0]"
Zülpich - Seepark,"[0, 0, 0, 0, 0, 0, 0, 0]"
Blankenheim – Curtius-Schulten-Platz,"[0, 0, 0, 0, 0, 0, 0, 0]"
Freilinger See,"[0, 0, 0, 0, 0, 0, 0, 0]"
Dahlem – Bahnhof Schmidtheim,"[0, 0, 0, 0, 0, 0, 0, 0]"
Dahlem - Schmidtheim Dorfplatz,"[0, 0, 0, 0, 0, 0, 0, 0]"
Euskirchen – Altes Rathaus,"[0, 0, 0, 0, 0, 0, 0, 0]"
Euskirchen – Flamersheim Alte Lederfabrik,"[2, 2, 2, 2, 2, 2, 2, 2]"
Euskirchen – Kreisverwaltung,"[0, 0, 0, 0, 0, 0, 0, 0]"
Euskirchen – Marienhospital,"[0, 0, 0, 0, 0, 0, 0, 0]"
Stotzheim Markt,"[5, 5, 5, 5, 4, 4, 4, 4]"
Kall - Keldenich,"[0, 0, 0, 0, 0, 0, 0, 0]"
Kall - Sistig,"[0, 0, 0, 0, 0, 0, 0, 0]"
Mechernich - Kommern Arenbergplatz,"[0, 0, 0, 0, 0, 0, 0, 0]"
Mechernich-Nord - Dietrich-Bonhoeffer-Haus,"[0, 0, 0, 0, 0, 0, 0, 0]"
Schleiden - Am Driesch,"[0, 0, 0, 0, 0, 0, 0, 0]"
Vogelsang,"[0, 0, 0, 0, 0, 0, 0, 0]"
Hellenthal - Hollerath,"[0, 0, 0, 0, 0, 0, 0, 0]"
Hellenthal - Reifferscheid,"[1, 1, 1, 1, 1, 1, 1, 1]"
Keldenich-Fahradroute,"[1, 1, 1, 1, 1, 1, 1, 1]"
Keldenich-Friedhof,"[0, 0, 0, 0, 0, 0, 0, 0]"
Keldenich-Post,"[0, 0, 0, 0, 0, 0, 0, 0]"
Keldenich-Pützberg,"[0, 0, 0, 0, 0, 0, 0, 0]"
Keldenich-Spielplatz,"[5, 5, 5, 5, 5, 5, 5, 5]"
Keldenich-Sportplatz,"[0, 0, 0, 0, 0, 0, 0, 0]"
Keldenich-St. Dionysus,"[0, 0, 0, 0, 0, 0, 0, 0]"
Kall-Gewerbegebiet,"[1, 1, 1, 1, 1, 1, 1, 1]"
Mechernich - Kommern Süd,"[0, 0, 0, 0, 0, 0, 0, 0]"
BIKE 530574,"[1, 1, 1, 1, 1, 1, 1, 1]"
BIKE 530647,"[1, 1, 1, 1, 1, 1, 1, 1]"
BIKE 530558,"[1, 1, 1, 1, 1, 1, 1, 1]"
BIKE 530594,"[1, 1, 1, 1, 1, 1, 1, 1]"
BIKE 530565,"[1, 1, 1, 1, 1, 1, 1, 1]"
Rychnov - Sauna Dlouhá Ves,"[0, 0, 0, 0, 0, 0, 0, 0]"
Rychnov - U Mařenky,"[0, 0, 0, 0, 0, 0, 0, 0]"
Rychnov - Javornická bazén,"[0, 0, 0, 0, 0, 0, 0, 0]"
Rychnov - sídliště Mírová,"[0, 0, 0, 0, 0, 0, 0, 0]"
Rychnov - Masarykova - Sibiř,"[0, 0, 0, 0, 0, 0, 0, 0]"
Rychnov - Anatola Provazníka - Lidl,"[0, 0, 0, 0, 0, 0, 0, 0]"
Rychnov - Jiráskova - nemocnice,"[0, 0, 0, 0, 0, 0, 0, 0]"
Rychnov - vlakové nádraží,"[0, 0, 0, 0, 0, 0, 0, 0]"
Rychnov - U stadionu,"[0, 0, 0, 0, 0, 0, 0, 0]"
Kvasiny - Kolárna u závodu Škoda Auto,"[0, 0, 0, 0, 0, 0, 0, 0]"
Rychnov - Lipovka,"[0, 0, 0, 0, 0, 0, 0, 0]"
"Škoda Auto, a.s. - Brána č. I","[0, 0, 0, 0, 0, 0, 0, 0]"
Rychnov - Pivovar,"[0, 0, 0, 0, 0, 0, 0, 0]"
Písek - ul. Tyršova u stánku (zpevněná plocha),"[0, 0, 0, 0, 0, 0, 0, 0]"
Velké náměstí (Radnice),"[0, 0, 0, 0, 0, 0, 0, 0]"
Bakaláře,"[0, 0, 0, 0, 0, 0, 0, 0]"
Plavecký bazén,"[0, 0, 0, 0, 0, 0, 0, 0]"
U Reinerů,"[0, 0, 0, 0, 0, 0, 0, 0]"
Pošta,"[0, 0, 0, 0, 0, 0, 0, 0]"
Úřady,"[0, 0, 0, 0, 0, 0, 0, 0]"
Starý most ( U Mozarta ),"[0, 0, 0, 0, 0, 0, 0, 0]"
Velké náměstí (Komerční banka),"[0, 0, 0, 0, 0, 0, 0, 0]"
Výstaviště,"[0, 0, 0, 0, 0, 0, 0, 0]"
U Platana,"[0, 0, 0, 0, 0, 0, 0, 0]"
Písek - Šafaříkova/Erbenova (vysazená plocha u restaurace),"[0, 0, 0, 0, 0, 0, 0, 0]"
Mírové nám.,"[0, 0, 0, 0, 0, 0, 0, 0]"
Žižkova tř.,"[0, 0, 0, 0, 0, 0, 0, 0]"
Písek - Čechova/ V Portyči (zídka u parčíku),"[0, 0, 0, 0, 0, 0, 0, 0]"
Olympie,"[0, 0, 0, 0, 0, 0, 0, 0]"
Husovo nám.,"[0, 0, 0, 0, 0, 0, 0, 0]"
Sady,"[0, 0, 0, 0, 0, 0, 0, 0]"
Švantlák,"[0, 0, 0, 0, 0, 0, 0, 0]"
Písek - Smetanovo náměstí (roh Jeronýmova),"[0, 0, 0, 0, 0, 0, 0, 0]"
Ob. galerie,"[0, 0, 0, 0, 0, 0, 0, 0]"
T.G.M.,"[0, 0, 0, 0, 0, 0, 0, 0]"
Starý most - Johanka,"[0, 0, 0, 0, 0, 0, 0, 0]"
Písek - Dobešice ubytovna,"[0, 0, 0, 0, 0, 0, 0, 0]"
Písek - Písek město vlak,"[0, 0, 0, 0, 0, 0, 0, 0]"
Písek - Čížovská bus,"[0, 0, 0, 0, 0, 0, 0, 0]"
Písek - Průmyslová bus ,"[0, 0, 0, 0, 0, 0, 0, 0]"
Písek - Za Pazdernou (parking) ,"[0, 0, 0, 0, 0, 0, 0, 0]"
Písek - Technologický park CLB,"[0, 0, 0, 0, 0, 0, 0, 0]"
Písek - roh Na Pěníku/ Jablonského,"[0, 0, 0, 0, 0, 0, 0, 0]"
Písek - Coop,"[0, 0, 0, 0, 0, 0, 0, 0]"
Písek - Vinařického/Na Stínadlech (vedle kontejneru na textil),"[0, 0, 0, 0, 0, 0, 0, 0]"
Písek - Zátavské nábřeží - stojany,"[0, 0, 0, 0, 0, 0, 0, 0]"
Písek - Libušina (u kruháče) ,"[0, 0, 0, 0, 0, 0, 0, 0]"
Písek - Ke střelnici - bus,"[0, 0, 0, 0, 0, 0, 0, 0]"
Písek - Václavské nám. park,"[0, 0, 0, 0, 0, 0, 0, 0]"
Písek - U Potůčku/ K Lipám,"[0, 0, 0, 0, 0, 0, 0, 0]"
Písek - Hlavní nádraží,"[0, 0, 0, 0, 0, 0, 0, 0]"
Písek - U Vodárny - parkoviště,"[0, 0, 0, 0, 0, 0, 0, 0]"
Písek - parkoviště za Kozlovnou,"[0, 0, 0, 0, 0, 0, 0, 0]"
Písek - parkoviště za OtavArena,"[0, 0, 0, 0, 0, 0, 0, 0]"
Písek - workout hřiště,"[0, 0, 0, 0, 0, 0, 0, 0]"
Písek - parkoviště U Vodáka,"[0, 0, 0, 0, 0, 0, 0, 0]"
Písek - chata V Živci,"[0, 0, 0, 0, 0, 0, 0, 0]"
Písek - Semice bus,"[0, 0, 0, 0, 0, 0, 0, 0]"
Písek - U Báby Lišků,"[0, 0, 0, 0, 0, 0, 0, 0]"
Písek - Smrkovice bus,"[0, 0, 0, 0, 0, 0, 0, 0]"
Písek - Topolová bus,"[0, 0, 0, 0, 0, 0, 0, 0]"
Písek - U Vodárny,"[0, 0, 0, 0, 0, 0, 0, 0]"
Písek - U Sulana,"[0, 0, 0, 0, 0, 0, 0, 0]"
Písek - nábřeží 1. máje (u lávky),"[0, 0, 0, 0, 0, 0, 0, 0]"
Letní plovárna u Václava,"[0, 0, 0, 0, 0, 0, 0, 0]"
U Racka,"[0, 0, 0, 0, 0, 0, 0, 0]"
Písek - roh Lip.alej u Filmové akademie (rozšířený chodník),"[0, 0, 0, 0, 0, 0, 0, 0]"
Písek - Jaromíra Malého (potraviny),"[0, 0, 0, 0, 0, 0, 0, 0]"
Písek - Rokycanova/Legionářská,"[0, 0, 0, 0, 0, 0, 0, 0]"
Písek - roh Lesopark II,"[0, 0, 0, 0, 0, 0, 0, 0]"
Písek - Papírnictví Louženská (výklenek),"[0, 0, 0, 0, 0, 0, 0, 0]"
Písek - V.Kršky/O.Jeremiáše,"[0, 0, 0, 0, 0, 0, 0, 0]"
Písek - roh Šobrova/Budovatelská,"[0, 0, 0, 0, 0, 0, 0, 0]"
Písek - Šobrova (rozšířené místo u trafiky),"[0, 0, 0, 0, 0, 0, 0, 0]"
Písek - Budějovická (u zastávky),"[0, 0, 0, 0, 0, 0, 0, 0]"
Písek - roh Pažoutova/Pod Šobrovnou,"[0, 0, 0, 0, 0, 0, 0, 0]"
Písek - roh K.Čapka/U Obory,"[0, 0, 0, 0, 0, 0, 0, 0]"
Písek - stanice Jih ,"[0, 0, 0, 0, 0, 0, 0, 0]"
Písek - Smrkovická (naproti trafice),"[0, 0, 0, 0, 0, 0, 0, 0]"
Písek - roh T.Přátelství/Smrkovická,"[0, 0, 0, 0, 0, 0, 0, 0]"
Písek - bus Nádražní (u zídky),"[0, 0, 0, 0, 0, 0, 0, 0]"
Písek - roh Klostermanova/Lip.alej (rozšířený chodník),"[0, 0, 0, 0, 0, 0, 0, 0]"
Písek - bus/Lidl,"[0, 0, 0, 0, 0, 0, 0, 0]"
Písek - Kaufland,"[0, 0, 0, 0, 0, 0, 0, 0]"
Písek - Na Rozhledně (nad tratí),"[0, 0, 0, 0, 0, 0, 0, 0]"
Písek - obchodní zóna,"[0, 0, 0, 0, 0, 0, 0, 0]"
Vodní ráj,"[2, 2, 2, 2, 2, 2, 2, 2]"
Jihlavské terasy,"[2, 2, 2, 2, 2, 2, 2, 2]"
Městské nádraží,"[4, 4, 4, 4, 4, 4, 4, 4]"
Za Prachárnou,"[0, 0, 0, 0, 2, 2, 2, 2]"
Polní,"[0, 0, 0, 0, 0, 0, 0, 0]"
Znojemská - Albert,"[0, 0, 0, 0, 0, 0, 0, 0]"
